Country Name,Country Code,Series Name,Series Code,1996 [YR1996],1998 [YR1998],2000 [YR2000],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
St. Lucia,LCA,"Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval",RL.PER.RNK.UPPER,100,88.5,93.56435,90.09901,89.60396,84.689,86.60287,89.47369,87.08134,87.01923,87.20379,86.25592,84.97652,80.75117,82.6291,78.84615,81.25,79.80769,80.28846,81.25,79.80769,84.13461
St. Lucia,LCA,Rule of Law: Standard Error,RL.STD.ERR,0.7031033,0.5332736,0.4979745,0.4866265,0.4623391,0.2629043,0.2772905,0.2904488,0.2833685,0.224954,0.2235083,0.2144848,0.2117786,0.2060684,0.205403,0.22131,0.2074609,0.2494695,0.2454791,0.2535232,0.2557441,0.2727284
St. Lucia,LCA,Voice and Accountability: Estimate,VA.EST,1.063222,1.078994,1.080077,1.101619,1.094491,0.6126679,1.202947,1.191003,1.179258,1.222064,1.213141,1.202204,1.160672,1.111395,1.111954,1.127578,1.022667,1.012719,0.9856997,0.8411874,0.9001437,0.8780571
St. Lucia,LCA,Voice and Accountability: Number of Sources,VA.NO.SRC,2,2,2,2,2,4,4,4,4,3,3,3,3,4,4,2,3,4,3,2,2,2
St. Lucia,LCA,Voice and Accountability: Percentile Rank,VA.PER.RNK,80.5,80.59702,81.59204,82.58707,84.07961,68.26923,88.46154,88.94231,88.94231,90.38461,90.04739,89.57346,88.26291,85.44601,85.44601,84.72906,80.29556,80.78818,77.83251,75.36232,75.84541,73.91304
St. Lucia,LCA,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,63,63.18408,64.17911,65.67164,64.67662,56.25,71.63461,73.55769,71.63461,72.59615,71.56398,72.03792,69.95305,69.48357,69.95305,70.44335,70.44335,70.44335,68.96552,60.86956,64.7343,62.31884
St. Lucia,LCA,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,100,100,99.50249,100,100,82.21154,98.07692,99.51923,100,100,100,99.52607,96.71362,96.24413,96.24413,99.01478,94.08867,93.59606,92.61084,88.88889,89.37198,88.88889
St. Lucia,LCA,Voice and Accountability: Standard Error,VA.STD.ERR,0.3876058,0.3552413,0.3559577,0.3161821,0.3427723,0.2554385,0.2614145,0.2320349,0.2280733,0.2266117,0.2327837,0.2361738,0.231996,0.2419018,0.2354797,0.2650842,0.220146,0.2047682,0.2146167,0.2400472,0.2041266,0.2094204
St. Vincent and the Grenadines,VCT,Control of Corruption: Estimate,CC.EST,..,0.1933861,0.1105929,0.3213253,0.3235539,0.3103756,0.9767146,0.8765422,0.8882463,0.9792951,1.037111,1.006963,1.01771,0.9432175,0.9406182,0.6242031,0.6749921,0.6759608,0.7043971,0.7648326,0.7815572,0.8065515
St. Vincent and the Grenadines,VCT,Control of Corruption: Number of Sources,CC.NO.SRC,..,1,1,1,1,3,3,3,3,2,2,2,2,2,2,2,3,3,3,3,3,3
St. Vincent and the Grenadines,VCT,Control of Corruption: Percentile Rank,CC.PER.RNK,..,63.40206,60.9137,67.17171,67.67677,64.87805,80.97561,78.53658,78.64078,80.09708,81.33971,81.42857,81.04266,80.09479,80.56872,71.63461,73.55769,73.55769,75,78.84615,77.88461,78.84615
St. Vincent and the Grenadines,VCT,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,..,29.89691,31.47208,36.86869,40.40404,51.70732,69.7561,68.29269,69.90292,69.41747,70.8134,70.47619,70.61611,68.72038,67.29858,58.17308,64.90385,65.38461,64.90385,66.82692,66.34615,65.86539
St. Vincent and the Grenadines,VCT,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,..,84.02062,79.18782,83.33334,82.82829,75.60976,90.7317,90.7317,90.7767,91.74757,91.38756,90.95238,91.94313,90.52132,89.57346,82.69231,82.21154,81.25,81.73077,83.17308,84.13461,85.09615
St. Vincent and the Grenadines,VCT,Control of Corruption: Standard Error,CC.STD.ERR,..,0.5657722,0.4483348,0.4985135,0.4742796,0.2880422,0.2758724,0.3109097,0.3099866,0.3183346,0.3417351,0.3373961,0.3346893,0.3304251,0.3357266,0.3407551,0.2404375,0.2349962,0.2356848,0.2351148,0.2361616,0.2306467
St. Vincent and the Grenadines,VCT,Government Effectiveness: Estimate,GE.EST,..,-0.1319198,0.0841761,-0.1342994,-0.1485667,0.1673153,0.944759,0.6719891,0.6177889,0.6902903,0.7936897,0.711901,0.7634166,0.8369408,0.8941479,0.1315845,0.0295989,0.2169585,0.2360964,0.2144511,0.2226826,0.1528237
St. Vincent and the Grenadines,VCT,Government Effectiveness: Number of Sources,GE.NO.SRC,..,1,1,1,1,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2
St. Vincent and the Grenadines,VCT,Government Effectiveness: Percentile Rank,GE.PER.RNK,..,51.29534,60.51282,52.04082,52.55102,63.5468,78.43137,73.65854,73.78641,74.75728,75.59808,73.68421,75.35545,75.35545,77.25118,59.61538,54.32692,62.98077,63.46154,62.5,62.01923,59.61538
St. Vincent and the Grenadines,VCT,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,..,15.02591,28.71795,13.77551,15.81633,46.79803,69.11765,59.02439,53.8835,58.25243,62.20096,59.80861,60.66351,63.03318,64.45498,36.05769,32.69231,39.42308,39.42308,39.42308,38.94231,34.61538
St. Vincent and the Grenadines,VCT,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,..,75.64767,79.48718,75,72.95918,74.38424,88.72549,84.87805,83.49515,84.95145,87.55981,86.60287,86.25592,87.20379,88.6256,73.55769,73.07692,74.51923,75,75.48077,75,74.51923
St. Vincent and the Grenadines,VCT,Government Effectiveness: Standard Error,GE.STD.ERR,..,0.4981292,0.4400862,0.4942688,0.4774345,0.3003213,0.2701674,0.3358348,0.3425358,0.3433917,0.339206,0.3478144,0.3444504,0.3283599,0.3222789,0.3563722,0.3525405,0.3404212,0.3475243,0.3518996,0.353583,0.3774065
St. Vincent and the Grenadines,VCT,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.031386,1.109699,1.219244,0.3580005,0.7614285,1.027606,1.149891,1.060912,0.7880727,0.8005983,0.7300712,0.7902755,0.8490784,0.9288839,0.8533577,0.8164504,1.004725,1.018932,0.8884665,0.8408569,0.9535552,1.034534
St. Vincent and the Grenadines,VCT,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4
St. Vincent and the Grenadines,VCT,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,82.44681,87.23404,90.47619,59.25926,71.35678,82.03883,88.34952,85.99034,74.87923,73.55769,72.03792,72.98578,72.51185,76.77725,73.45972,75.2381,86.19048,88.57143,79.04762,74.0566,81.60378,86.79245
St. Vincent and the Grenadines,VCT,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,47.87234,52.12766,57.14286,25.39683,38.69347,62.13592,65.04855,61.35266,53.62319,55.28846,51.18483,53.5545,58.29384,61.61137,59.71564,59.52381,65.2381,66.19048,62.85714,60.37736,60.84906,62.73585
St. Vincent and the Grenadines,VCT,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,100,100,100,94.70899,99.49749,99.51456,100,100,96.61835,95.67308,92.891,93.83886,97.15639,97.63033,95.26067,93.80952,97.61905,98.09524,94.7619,93.39622,96.22642,98.1132
St. Vincent and the Grenadines,VCT,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.6165001,0.5633408,0.588393,0.6461586,0.5575971,0.3313479,0.3338709,0.3326429,0.3081072,0.3107432,0.3246365,0.3200873,0.3066951,0.2827465,0.2972529,0.2380577,0.2459499,0.2480269,0.2581048,0.2541233,0.2784955,0.2812695
St. Vincent and the Grenadines,VCT,Regulatory Quality: Estimate,RQ.EST,..,0.297961,0.2338454,0.2010812,0.243588,0.1642248,1.220339,0.8861196,0.7435877,0.5425784,0.5851444,0.4536531,0.4192622,0.3780405,0.3545902,0.3567459,0.2660685,0.2793267,0.2450408,0.2496106,0.2101836,0.2644302
St. Vincent and the Grenadines,VCT,Regulatory Quality: Number of Sources,RQ.NO.SRC,..,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4
St. Vincent and the Grenadines,VCT,Regulatory Quality: Percentile Rank,RQ.PER.RNK,..,64.76684,61.53846,61.22449,62.2449,59.1133,84.31373,76.96078,72.81554,66.99029,69.37799,65.55024,63.50711,63.03318,62.55924,64.90385,62.01923,63.94231,62.98077,62.98077,62.5,62.01923
St. Vincent and the Grenadines,VCT,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,..,24.35233,24.61539,21.93878,25.5102,45.81281,75.4902,64.21568,58.73787,54.85437,55.50239,53.11005,52.60664,49.76303,47.8673,49.51923,49.51923,49.03846,47.11538,47.59615,46.63462,44.23077
St. Vincent and the Grenadines,VCT,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,..,87.56477,82.5641,83.67347,82.14286,68.96552,92.64706,88.23529,86.40777,79.12621,80.38277,77.99043,76.30331,75.82938,75.82938,75.48077,72.59615,74.03846,73.55769,73.55769,72.59615,73.07692
St. Vincent and the Grenadines,VCT,Regulatory Quality: Standard Error,RQ.STD.ERR,..,0.5754117,0.5217036,0.5648665,0.5400645,0.2616186,0.2001077,0.2654659,0.2878406,0.2679012,0.2745662,0.2763645,0.2664212,0.2839114,0.2879233,0.2883153,0.2460991,0.2553109,0.2502789,0.2506349,0.2522942,0.2702163
St. Vincent and the Grenadines,VCT,Rule of Law: Estimate,RL.EST,0.8091406,0.4151353,0.8455159,0.9200916,0.6153907,0.7216661,0.7695147,0.8278527,0.6410626,0.8978077,0.8924664,0.8773404,0.9246001,0.9090627,0.8773678,0.5527931,0.5927652,0.404182,0.3981628,0.4262559,0.4476969,0.5650526
St. Vincent and the Grenadines,VCT,Rule of Law: Number of Sources,RL.NO.SRC,1,2,2,2,2,4,4,4,4,5,5,5,5,5,5,4,5,5,5,4,4,4
St. Vincent and the Grenadines,VCT,Rule of Law: Percentile Rank,RL.PER.RNK,76.88442,67,76.73267,78.71287,70.79208,72.2488,72.72727,74.64115,70.33493,79.32692,77.72512,77.72512,78.40376,77.46479,76.99531,71.63461,71.63461,65.38461,63.94231,67.30769,66.34615,69.71154
St. Vincent and the Grenadines,VCT,"Rule of Law: Percentile Rank, Lower Bound of 90% Confidence Interval",RL.PER.RNK.LOWER,39.69849,36,52.47525,57.42574,48.0198,59.33014,59.33014,61.24402,58.85167,65.86539,64.45498,65.40285,67.13615,67.13615,65.7277,62.98077,63.46154,53.36538,52.88462,54.32692,54.80769,57.21154
St. Vincent and the Grenadines,VCT,"Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval",RL.PER.RNK.UPPER,100,88.5,93.56435,94.55446,89.60396,85.16747,86.60287,89.47369,85.16747,87.5,87.20379,87.20379,86.38498,86.38498,86.38498,78.84615,80.28846,77.88461,76.92308,77.88461,78.84615,82.69231
St. Vincent and the Grenadines,VCT,Rule of Law: Standard Error,RL.STD.ERR,0.7031033,0.5332736,0.4979745,0.4866265,0.4623391,0.2629043,0.2772905,0.2904488,0.2833685,0.2223543,0.2210249,0.2144848,0.2117786,0.2097035,0.2096524,0.2283012,0.2103482,0.2520064,0.2454791,0.2535232,0.2557441,0.2727284
St. Vincent and the Grenadines,VCT,Voice and Accountability: Estimate,VA.EST,1.040676,1.056221,1.055731,1.023825,1.071115,0.6791084,1.086108,1.062275,1.043143,1.069164,1.030367,1.13385,1.020876,1.015531,1.026438,1.154828,0.9687719,0.9553661,0.9443328,0.8451599,0.8995823,0.9112332
St. Vincent and the Grenadines,VCT,Voice and Accountability: Number of Sources,VA.NO.SRC,2,2,2,2,2,4,4,4,4,3,3,3,3,3,3,1,2,3,3,2,2,2
St. Vincent and the Grenadines,VCT,Voice and Accountability: Percentile Rank,VA.PER.RNK,79,79.10448,80.0995,77.61194,83.08458,70.19231,82.69231,82.69231,81.25,83.17308,80.56872,86.25592,79.34272,78.87324,81.69014,86.69951,76.84729,75.86207,76.84729,75.84541,75.36232,75.84541
St. Vincent and the Grenadines,VCT,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,62.5,63.18408,63.68159,63.18408,64.17911,56.73077,70.67308,68.75,67.78846,68.26923,68.24644,69.66824,67.13615,66.19718,66.66666,70.44335,68.47291,67.48769,66.50246,61.35266,64.7343,63.28502
St. Vincent and the Grenadines,VCT,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,100,100,99.50249,99.00497,100,83.65385,94.23077,95.67308,95.67308,96.15385,95.26067,97.15639,94.3662,93.42723,93.89671,99.01478,92.11823,92.61084,92.61084,88.88889,89.37198,89.37198
St. Vincent and the Grenadines,VCT,Voice and Accountability: Standard Error,VA.STD.ERR,0.3876058,0.3552413,0.3559577,0.3161821,0.3427723,0.2554385,0.2614145,0.2320349,0.2280733,0.2266117,0.2327837,0.2361738,0.231996,0.245355,0.2385548,0.2684391,0.2214202,0.2056538,0.2146167,0.2400472,0.2041266,0.2094204
Sudan,SDN,Control of Corruption: Estimate,CC.EST,-1.240006,-1.068467,-0.8668337,-1.022159,-1.242393,-1.279614,-1.372326,-1.180791,-1.324397,-1.416898,-1.146193,-1.187582,-1.180671,-1.485445,-1.468718,-1.445476,-1.466719,-1.525485,-1.528241,-1.419316,-1.365432,-1.386456
Sudan,SDN,Control of Corruption: Number of Sources,CC.NO.SRC,4,6,6,6,7,8,8,9,10,10,10,11,11,11,12,12,12,12,12,12,12,11
Sudan,SDN,Control of Corruption: Percentile Rank,CC.PER.RNK,6.989247,13.40206,23.35025,13.63636,7.070707,8.780488,4.878049,9.268292,4.854369,3.883495,10.52632,9.523809,9.00474,0.9478673,1.421801,3.365385,3.365385,3.846154,3.365385,6.25,7.692307,6.730769
Sudan,SDN,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,0,1.030928,6.091371,2.020202,0.5050505,0.9756098,0,1.95122,0,0,1.913876,1.904762,1.895735,0,0,0,0,0,0,0.9615384,1.923077,2.403846
Sudan,SDN,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,25.26882,29.89691,35.53299,30.80808,17.17172,14.14634,13.17073,19.5122,16.01942,11.16505,20.09569,18.57143,18.95735,9.00474,9.478673,9.134615,10.09615,8.653846,8.173077,10.57692,12.01923,12.5
Sudan,SDN,Control of Corruption: Standard Error,CC.STD.ERR,0.2620766,0.2117292,0.2200078,0.1961948,0.1967731,0.1774299,0.1777291,0.1842353,0.1840859,0.182315,0.1725666,0.1661935,0.1646461,0.1584662,0.1607717,0.1543391,0.1502306,0.1531024,0.1388242,0.1432013,0.1520239,0.1557256
Sudan,SDN,Government Effectiveness: Estimate,GE.EST,-0.987331,-1.191713,-1.165833,-1.105995,-1.248704,-1.217169,-1.395975,-1.137103,-1.099121,-1.269249,-1.24763,-1.343725,-1.376636,-1.419711,-1.485895,-1.532703,-1.476073,-1.515171,-1.42955,-1.611979,-1.622059,-1.48648
Sudan,SDN,Government Effectiveness: Number of Sources,GE.NO.SRC,3,5,5,6,6,7,7,7,8,8,9,9,9,9,10,10,10,10,10,10,10,9
Sudan,SDN,Government Effectiveness: Percentile Rank,GE.PER.RNK,15.84699,8.80829,9.230769,10.20408,6.122449,8.374384,5.392157,11.21951,14.07767,7.76699,7.177033,6.698565,5.687204,6.161138,4.739336,5.288462,6.25,5.769231,7.211538,4.326923,5.288462,5.769231
Sudan,SDN,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,6.010929,3.626943,3.076923,5.102041,1.530612,4.433497,0.4901961,3.902439,4.368932,1.941748,2.392344,1.913876,1.421801,0.4739336,0.4739336,1.442308,1.442308,2.403846,3.365385,0.9615384,1.442308,1.923077
Sudan,SDN,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,23.49727,19.17098,18.97436,23.46939,15.81633,15.76355,12.2549,24.39024,25.24272,16.50485,18.66029,13.8756,14.21801,13.74408,11.37441,11.05769,11.53846,9.615385,12.01923,9.615385,10.09615,12.5
Sudan,SDN,Government Effectiveness: Standard Error,GE.STD.ERR,0.1739037,0.2031547,0.2112371,0.1869344,0.1933086,0.1844371,0.1867412,0.2156704,0.2140375,0.2071385,0.1977682,0.1982144,0.1983405,0.1988637,0.1797894,0.1909579,0.1845776,0.1801807,0.1872749,0.1928464,0.1973021,0.2125774
Sudan,SDN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-2.476772,-2.255797,-2.243965,-1.843841,-1.976665,-1.550556,-1.976115,-2.139491,-2.359716,-2.485255,-2.647896,-2.665278,-2.522917,-2.260563,-2.19301,-2.363085,-2.162183,-2.337218,-1.97747,-1.823437,-1.701787,-1.763156
Sudan,SDN,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,4,4,4,4,4,4,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,5
Sudan,SDN,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,1.06383,2.12766,1.058201,3.703704,4.020101,6.796116,3.398058,1.932367,2.415459,1.442308,0.9478673,0.9478673,0.9478673,2.369668,2.369668,3.809524,3.809524,2.857143,5.714286,6.132075,6.132075,5.660378
Sudan,SDN,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,0,0,0,0,0,3.398058,0.4854369,0.4830918,0,0,0,0,0,0.9478673,0.9478673,0,0.952381,0.4761905,2.380952,3.301887,4.245283,3.301887
Sudan,SDN,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,3.723404,7.446808,6.349206,12.69841,9.045226,17.47573,7.281553,7.729469,4.347826,2.403846,1.895735,1.895735,2.369668,4.739336,4.739336,5.238095,6.666667,4.761905,8.571428,8.018867,10.84906,10.37736
Sudan,SDN,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.3738571,0.3454628,0.342809,0.3161064,0.3020468,0.3165675,0.2874605,0.2798058,0.2675352,0.2715997,0.2523852,0.2493229,0.2493356,0.2330371,0.2382643,0.2055897,0.2105385,0.2161667,0.2246238,0.2242225,0.2385149,0.2437513
Sudan,SDN,Regulatory Quality: Estimate,RQ.EST,-1.360586,-1.335428,-1.41806,-1.268128,-1.327771,-1.167874,-1.416499,-1.217746,-1.320729,-1.476903,-1.261884,-1.348169,-1.312921,-1.488992,-1.454026,-1.443862,-1.490344,-1.491437,-1.55794,-1.619956,-1.673408,-1.606018
Sudan,SDN,Regulatory Quality: Number of Sources,RQ.NO.SRC,4,6,5,6,6,7,7,7,7,7,8,8,8,9,9,9,9,9,9,9,9,8
Sudan,SDN,Regulatory Quality: Percentile Rank,RQ.PER.RNK,8.695652,8.290155,7.179487,9.183674,8.67347,11.82266,7.352941,10.78431,6.796116,4.854369,7.655502,6.698565,8.056872,5.687204,6.161138,5.288462,4.807693,4.807693,4.326923,3.846154,3.846154,4.326923
Sudan,SDN,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,1.630435,4.663212,3.589744,4.081633,2.55102,5.91133,2.941176,3.921569,2.912621,2.427185,4.784689,3.349282,3.317536,2.369668,2.369668,2.884615,2.403846,2.884615,2.884615,2.884615,2.403846,2.884615
Sudan,SDN,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,21.19565,17.09845,13.84615,19.38775,15.81633,18.2266,11.76471,18.62745,16.50485,12.13592,17.22488,14.35407,15.16588,10.90047,11.84834,10.57692,9.615385,9.134615,8.173077,7.211538,6.730769,9.134615
Sudan,SDN,Regulatory Quality: Standard Error,RQ.STD.ERR,0.3117465,0.2692645,0.2619841,0.2175786,0.1851188,0.1815055,0.1625815,0.1892431,0.1884945,0.1842092,0.1717709,0.171366,0.1715565,0.1831346,0.1783987,0.1822016,0.1770902,0.1810222,0.1777413,0.1746072,0.1747168,0.1961052
Sudan,SDN,Rule of Law: Estimate,RL.EST,-1.708836,-1.685007,-1.596638,-1.357221,-1.64054,-1.544547,-1.63202,-1.357516,-1.403425,-1.423214,-1.243058,-1.312791,-1.27509,-1.226189,-1.271124,-1.167597,-1.211051,-1.258443,-1.106437,-1.119601,-1.140721,-1.067483
Sudan,SDN,Rule of Law: Number of Sources,RL.NO.SRC,6,8,8,9,9,10,10,11,12,12,12,12,12,12,13,12,13,13,12,12,12,11
Sudan,SDN,Rule of Law: Percentile Rank,RL.PER.RNK,2.01005,3,2.475248,6.930693,3.465347,4.784689,2.870813,7.655502,5.741627,4.807693,9.478673,7.109005,8.450705,9.389671,8.450705,9.134615,8.173077,8.653846,10.57692,10.57692,10.57692,12.98077
Sudan,SDN,"Rule of Law: Percentile Rank, Lower Bound of 90% Confidence Interval",RL.PER.RNK.LOWER,0,0.5,0.990099,1.485149,0,0,0,1.435407,1.435407,1.442308,3.791469,1.895735,1.877934,2.347418,2.816901,4.326923,3.846154,4.807693,7.692307,6.730769,6.730769,6.730769
Sudan,SDN,"Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval",RL.PER.RNK.UPPER,9.045226,7,8.910892,16.33663,7.920792,10.04785,8.133971,13.8756,12.44019,11.05769,17.06161,14.21801,15.49296,16.90141,15.02347,17.30769,16.34615,16.34615,19.71154,18.26923,18.75,20.67308
Sudan,SDN,Rule of Law: Standard Error,RL.STD.ERR,0.2124291,0.2098984,0.1827795,0.1949395,0.2015065,0.1820718,0.1762822,0.1763203,0.1754513,0.1662353,0.1559638,0.1537589,0.1488379,0.1536797,0.1492672,0.162623,0.1622287,0.1659887,0.1559788,0.1514515,0.1518534,0.1499374
Sudan,SDN,Voice and Accountability: Estimate,VA.EST,-1.858701,-1.811389,-1.752222,-1.543474,-1.657192,-1.66659,-1.718842,-1.73934,-1.649224,-1.641588,-1.686874,-1.72559,-1.771315,-1.77434,-1.775899,-1.736628,-1.782845,-1.832892,-1.837903,-1.85073,-1.6516,-1.432993
Sudan,SDN,Voice and Accountability: Number of Sources,VA.NO.SRC,6,6,7,9,9,10,11,12,14,14,14,14,13,13,14,12,12,12,12,12,12,11
Sudan,SDN,Voice and Accountability: Percentile Rank,VA.PER.RNK,2.5,2.487562,2.487562,6.965174,4.975124,4.326923,4.326923,6.25,6.730769,6.25,6.161138,4.265403,4.225352,3.755868,3.755868,3.940887,3.940887,3.448276,2.463054,2.898551,6.280193,9.661836
Sudan,SDN,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,0,0,0,2.985075,1.492537,0.9615384,1.442308,2.403846,2.884615,3.365385,2.843602,2.843602,1.877934,1.877934,1.408451,1.970443,1.970443,0.9852217,0.9852217,0.9661836,2.415459,4.830918
Sudan,SDN,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,8,7.960199,9.452736,11.44279,9.950249,8.173077,8.173077,7.692307,8.653846,8.653846,8.056872,7.109005,7.042253,6.103286,5.164319,6.403941,5.418719,5.91133,5.91133,5.797101,7.729469,14.97585
Sudan,SDN,Voice and Accountability: Standard Error,VA.STD.ERR,0.2088098,0.2144461,0.1972829,0.159149,0.1588296,0.1553729,0.1520145,0.1289932,0.126395,0.1277708,0.1288183,0.1259774,0.1287515,0.1263965,0.1197433,0.1277291,0.1266119,0.1246159,0.1251132,0.1296131,0.1224834,0.125724
Suriname,SUR,Control of Corruption: Estimate,CC.EST,0.1856471,0.2769014,0.4778312,0.2797251,0.3304509,0.2765499,0.2229512,-0.0983354,-0.0074156,-0.0210493,-0.2570023,-0.3299832,-0.2773663,-0.3339631,-0.2752662,-0.4432378,-0.2390532,-0.3033756,-0.1724229,-0.2103329,-0.392585,-0.4340073
Suriname,SUR,Control of Corruption: Number of Sources,CC.NO.SRC,3,3,3,3,3,4,4,5,5,5,6,7,7,8,8,6,5,5,5,5,5,5
Suriname,SUR,Control of Corruption: Percentile Rank,CC.PER.RNK,61.29032,64.43299,71.06599,64.64646,68.18182,63.90244,60.97561,55.60976,57.28156,57.76699,50.23923,46.66667,50.23697,45.97157,48.34123,39.90385,50.48077,46.15385,50.96154,48.07692,39.90385,37.01923
Suriname,SUR,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,46.23656,48.45361,55.32995,47.9798,53.0303,51.21951,51.70732,37.56097,38.83495,39.80582,31.10048,29.04762,32.70142,31.27962,34.59716,26.44231,36.53846,32.21154,41.82692,36.53846,26.92308,25.48077
Suriname,SUR,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,75.26881,78.35052,83.75635,77.77778,77.27273,75.60976,71.70731,64.87805,69.90292,67.47573,59.80861,56.66667,58.29384,58.29384,59.24171,53.36538,57.69231,57.69231,58.65385,59.13462,51.92308,49.03846
Suriname,SUR,Control of Corruption: Standard Error,CC.STD.ERR,0.315914,0.3162492,0.3387761,0.3179383,0.3062447,0.2854633,0.2583431,0.2352778,0.2496258,0.2361229,0.2087404,0.2035045,0.1997698,0.1849817,0.1891592,0.1828676,0.1717895,0.1756119,0.1562054,0.1681699,0.1795632,0.1750523
Suriname,SUR,Government Effectiveness: Estimate,GE.EST,-0.6885879,-0.468372,-0.129114,-0.1733357,-0.1099384,-0.0289953,-0.0543167,-0.3219694,-0.2752068,-0.1229598,-0.074502,-0.1037971,-0.1185491,-0.0097926,-0.0159664,-0.1763181,-0.3460965,-0.3381316,-0.6161672,-0.657892,-0.5902826,-0.5390079
Suriname,SUR,Government Effectiveness: Number of Sources,GE.NO.SRC,2,2,2,2,2,3,3,4,4,4,5,5,5,6,6,5,3,3,3,3,3,3
Suriname,SUR,Government Effectiveness: Percentile Rank,GE.PER.RNK,25.68306,36.78756,52.30769,50,54.59184,56.65025,54.90196,43.41463,46.1165,51.45631,52.15311,50.7177,50.23697,56.39811,54.50237,46.15385,41.82692,39.90385,29.80769,25.96154,30.76923,33.17308
Suriname,SUR,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,15.84699,16.06218,29.23077,30.61225,31.12245,35.46798,37.7451,27.80488,25.24272,33.98058,39.71292,37.79904,37.91469,42.1801,42.65403,28.36539,20.19231,20.19231,12.98077,12.01923,13.46154,12.5
Suriname,SUR,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,38.25137,56.99482,66.66666,63.77551,67.34694,69.45813,64.21568,55.60976,59.2233,66.01942,64.11483,63.63636,62.55924,63.98104,63.03318,62.01923,59.61538,57.21154,47.59615,46.15385,48.07692,52.88462
