year,protesterviolence,participants_category,duration_int,labor wage dispute,land farm issue,police brutality,"political behavior, process","price increases, tax policy",removal of politician,social restrictions,CC.EST,GE.EST,PV.NO.SRC,RL.EST,VA.EST,Asia,Central America,Europe,MENA,North America,Oceania,South America,NF,PF
2006,0,3,1,0,0,0,1,1,0,0,1.71035,1.536329,8.0,1.722037,1.396541,0,0,1,0,0,0,0,0,0
2006,0,3,1,0,0,0,1,0,0,0,1.71035,1.536329,8.0,1.722037,1.396541,0,0,1,0,0,0,0,0,0
2006,0,2,3,0,0,0,1,0,0,0,1.71035,1.536329,8.0,1.722037,1.396541,0,0,1,0,0,0,0,0,0
2006,0,6,1,0,0,0,1,0,0,0,1.71035,1.536329,8.0,1.722037,1.396541,0,0,1,0,0,0,0,0,0
2006,0,2,1,0,0,0,1,0,0,0,1.71035,1.536329,8.0,1.722037,1.396541,0,0,1,0,0,0,0,0,0
2006,0,3,1,0,0,0,1,0,0,0,1.71035,1.536329,8.0,1.722037,1.396541,0,0,1,0,0,0,0,0,0
2006,0,3,1,0,0,0,1,0,0,0,1.71035,1.536329,8.0,1.722037,1.396541,0,0,1,0,0,0,0,0,0
2006,0,3,1,0,0,0,1,0,0,0,1.71035,1.536329,8.0,1.722037,1.396541,0,0,1,0,0,0,0,0,0
2006,0,3,1,0,0,0,1,0,0,0,1.71035,1.536329,8.0,1.722037,1.396541,0,0,1,0,0,0,0,0,0
2006,0,3,1,0,0,0,1,0,0,0,1.71035,1.536329,8.0,1.722037,1.396541,0,0,1,0,0,0,0,0,0
2006,0,3,1,0,0,0,1,0,0,0,1.71035,1.536329,8.0,1.722037,1.396541,0,0,1,0,0,0,0,0,0
2006,0,3,1,0,0,0,1,0,0,0,1.71035,1.536329,8.0,1.722037,1.396541,0,0,1,0,0,0,0,0,0
2006,0,3,1,0,0,0,1,0,0,0,1.71035,1.536329,8.0,1.722037,1.396541,0,0,1,0,0,0,0,0,0
2006,0,3,1,0,0,0,1,0,0,1,1.71035,1.536329,8.0,1.722037,1.396541,0,0,1,0,0,0,0,0,0
2007,0,3,1,0,0,0,1,0,0,0,1.748592,1.560755,8.0,1.745495,1.397142,0,0,1,0,0,0,0,0,0
2007,0,2,1,0,0,0,1,0,0,0,1.748592,1.560755,8.0,1.745495,1.397142,0,0,1,0,0,0,0,0,0
2007,0,5,1,1,0,0,0,0,0,0,1.748592,1.560755,8.0,1.745495,1.397142,0,0,1,0,0,0,0,0,0
2007,0,5,1,0,0,0,1,0,0,0,1.748592,1.560755,8.0,1.745495,1.397142,0,0,1,0,0,0,0,0,0
2007,1,3,1,0,0,0,1,0,0,0,1.748592,1.560755,8.0,1.745495,1.397142,0,0,1,0,0,0,0,0,0
2007,0,3,1,0,0,0,1,0,0,0,1.748592,1.560755,8.0,1.745495,1.397142,0,0,1,0,0,0,0,0,0
2007,0,3,1,1,0,0,0,0,0,0,1.748592,1.560755,8.0,1.745495,1.397142,0,0,1,0,0,0,0,0,0
2007,0,3,1,0,0,0,1,0,0,0,1.748592,1.560755,8.0,1.745495,1.397142,0,0,1,0,0,0,0,0,0
2007,0,2,1,0,0,0,1,0,0,0,1.748592,1.560755,8.0,1.745495,1.397142,0,0,1,0,0,0,0,0,0
2007,0,3,1,1,0,0,0,0,0,0,1.748592,1.560755,8.0,1.745495,1.397142,0,0,1,0,0,0,0,0,0
2007,0,5,1,1,0,0,0,0,0,0,1.748592,1.560755,8.0,1.745495,1.397142,0,0,1,0,0,0,0,0,0
2007,0,3,1,1,0,0,0,0,0,0,1.748592,1.560755,8.0,1.745495,1.397142,0,0,1,0,0,0,0,0,0
2007,0,4,1,1,0,0,0,0,0,0,1.748592,1.560755,8.0,1.745495,1.397142,0,0,1,0,0,0,0,0,0
2007,0,3,1,0,0,0,1,0,0,0,1.748592,1.560755,8.0,1.745495,1.397142,0,0,1,0,0,0,0,0,0
2007,0,3,1,0,0,0,1,0,0,0,1.748592,1.560755,8.0,1.745495,1.397142,0,0,1,0,0,0,0,0,0
2007,0,2,1,0,0,0,1,0,0,0,1.748592,1.560755,8.0,1.745495,1.397142,0,0,1,0,0,0,0,0,0
2007,0,3,1,0,0,0,1,0,0,0,1.748592,1.560755,8.0,1.745495,1.397142,0,0,1,0,0,0,0,0,0
2007,0,3,1,1,0,0,0,0,0,0,1.748592,1.560755,8.0,1.745495,1.397142,0,0,1,0,0,0,0,0,0
2007,0,4,1,1,0,0,0,0,0,0,1.748592,1.560755,8.0,1.745495,1.397142,0,0,1,0,0,0,0,0,0
2007,1,2,1,0,0,0,1,0,0,0,1.748592,1.560755,8.0,1.745495,1.397142,0,0,1,0,0,0,0,0,0
2007,0,3,1,0,0,0,1,0,0,0,1.748592,1.560755,8.0,1.745495,1.397142,0,0,1,0,0,0,0,0,0
2007,0,2,1,0,0,0,1,0,0,0,1.748592,1.560755,8.0,1.745495,1.397142,0,0,1,0,0,0,0,0,0
2007,0,3,1,0,0,0,1,0,0,0,1.748592,1.560755,8.0,1.745495,1.397142,0,0,1,0,0,0,0,0,0
2007,1,3,1,0,0,0,1,0,0,0,1.748592,1.560755,8.0,1.745495,1.397142,0,0,1,0,0,0,0,0,0
2007,0,3,1,0,0,0,1,0,0,0,1.748592,1.560755,8.0,1.745495,1.397142,0,0,1,0,0,0,0,0,0
2007,0,3,1,0,0,0,1,0,0,0,1.748592,1.560755,8.0,1.745495,1.397142,0,0,1,0,0,0,0,0,0
2007,0,6,1,0,0,0,1,0,0,0,1.748592,1.560755,8.0,1.745495,1.397142,0,0,1,0,0,0,0,0,0
2007,0,5,1,0,0,0,1,0,0,0,1.748592,1.560755,8.0,1.745495,1.397142,0,0,1,0,0,0,0,0,0
2007,0,3,1,0,0,0,1,0,0,0,1.748592,1.560755,8.0,1.745495,1.397142,0,0,1,0,0,0,0,0,0
2007,0,5,1,0,0,0,1,0,0,0,1.748592,1.560755,8.0,1.745495,1.397142,0,0,1,0,0,0,0,0,0
2007,0,6,1,0,0,0,1,0,0,0,1.748592,1.560755,8.0,1.745495,1.397142,0,0,1,0,0,0,0,0,0
2007,0,3,1,0,0,0,1,0,0,0,1.748592,1.560755,8.0,1.745495,1.397142,0,0,1,0,0,0,0,0,0
2007,0,2,1,0,0,0,1,0,0,0,1.748592,1.560755,8.0,1.745495,1.397142,0,0,1,0,0,0,0,0,0
2007,0,3,1,0,0,0,1,0,0,0,1.748592,1.560755,8.0,1.745495,1.397142,0,0,1,0,0,0,0,0,0
2007,0,3,1,1,0,0,0,0,0,0,1.748592,1.560755,8.0,1.745495,1.397142,0,0,1,0,0,0,0,0,0
2007,0,3,1,0,0,0,1,0,0,0,1.748592,1.560755,8.0,1.745495,1.397142,0,0,1,0,0,0,0,0,0
2007,0,2,1,0,0,0,1,0,0,0,1.748592,1.560755,8.0,1.745495,1.397142,0,0,1,0,0,0,0,0,0
2007,0,3,1,0,0,0,1,0,0,0,1.748592,1.560755,8.0,1.745495,1.397142,0,0,1,0,0,0,0,0,0
2007,0,2,1,0,0,0,1,0,0,0,1.748592,1.560755,8.0,1.745495,1.397142,0,0,1,0,0,0,0,0,0
2007,0,3,1,0,0,0,1,0,0,0,1.748592,1.560755,8.0,1.745495,1.397142,0,0,1,0,0,0,0,0,0
2007,0,5,1,0,0,0,1,0,0,0,1.748592,1.560755,8.0,1.745495,1.397142,0,0,1,0,0,0,0,0,0
2008,0,2,1,0,0,0,0,1,0,0,1.749867,1.500238,8.0,1.715704,1.42259,0,0,1,0,0,0,0,0,0
2009,0,7,1,0,0,0,1,0,0,0,1.759452,1.33617,8.0,1.750502,1.353574,0,0,1,0,0,0,0,0,0
2009,0,5,1,0,0,0,1,0,0,0,1.759452,1.33617,8.0,1.750502,1.353574,0,0,1,0,0,0,0,0,0
2009,0,3,1,0,0,0,1,0,0,0,1.759452,1.33617,8.0,1.750502,1.353574,0,0,1,0,0,0,0,0,0
2010,1,7,1,0,0,0,1,0,0,0,1.688761,1.349347,8.0,1.768085,1.324432,0,0,1,0,0,0,0,0,0
2010,0,2,1,0,0,1,0,0,0,0,1.688761,1.349347,8.0,1.768085,1.324432,0,0,1,0,0,0,0,0,0
2010,0,7,1,1,0,0,1,0,0,0,1.688761,1.349347,8.0,1.768085,1.324432,0,0,1,0,0,0,0,0,0
2010,0,4,1,0,0,0,1,0,0,0,1.688761,1.349347,8.0,1.768085,1.324432,0,0,1,0,0,0,0,0,0
2012,0,6,1,0,0,0,0,1,0,0,1.463235,1.546981,8.0,1.73423,1.322521,0,0,1,0,0,0,0,0,0
2012,0,6,1,0,0,0,1,0,0,1,1.463235,1.546981,8.0,1.73423,1.322521,0,0,1,0,0,0,0,0,0
2013,0,3,1,0,0,0,1,0,0,1,1.653416,1.511372,8.0,1.717427,1.311735,0,0,1,0,0,0,0,0,0
2013,0,4,1,0,0,0,1,0,0,0,1.653416,1.511372,8.0,1.717427,1.311735,0,0,1,0,0,0,0,0,0
2013,0,7,1,0,0,0,1,0,0,0,1.653416,1.511372,8.0,1.717427,1.311735,0,0,1,0,0,0,0,0,0
2013,0,4,1,0,0,0,1,0,0,0,1.653416,1.511372,8.0,1.717427,1.311735,0,0,1,0,0,0,0,0,0
2013,0,3,1,0,0,0,1,0,0,0,1.653416,1.511372,8.0,1.717427,1.311735,0,0,1,0,0,0,0,0,0
2013,0,2,1,0,0,0,1,0,0,0,1.653416,1.511372,8.0,1.717427,1.311735,0,0,1,0,0,0,0,0,0
2013,0,6,1,0,0,0,1,1,0,0,1.653416,1.511372,8.0,1.717427,1.311735,0,0,1,0,0,0,0,0,0
2013,0,3,1,0,0,0,1,0,0,0,1.653416,1.511372,8.0,1.717427,1.311735,0,0,1,0,0,0,0,0,0
2013,0,2,1,1,0,0,1,0,0,0,1.653416,1.511372,8.0,1.717427,1.311735,0,0,1,0,0,0,0,0,0
2013,0,3,1,0,0,0,1,0,0,0,1.653416,1.511372,8.0,1.717427,1.311735,0,0,1,0,0,0,0,0,0
2013,0,2,1,0,0,0,1,0,0,0,1.653416,1.511372,8.0,1.717427,1.311735,0,0,1,0,0,0,0,0,0
2013,0,7,1,0,0,0,1,0,0,1,1.653416,1.511372,8.0,1.717427,1.311735,0,0,1,0,0,0,0,0,0
2013,0,3,1,0,0,0,1,0,0,1,1.653416,1.511372,8.0,1.717427,1.311735,0,0,1,0,0,0,0,0,0
2013,0,4,1,0,0,0,1,0,0,0,1.653416,1.511372,8.0,1.717427,1.311735,0,0,1,0,0,0,0,0,0
2013,0,2,1,0,0,0,1,0,0,0,1.653416,1.511372,8.0,1.717427,1.311735,0,0,1,0,0,0,0,0,0
2013,0,3,1,0,0,0,1,0,0,1,1.653416,1.511372,8.0,1.717427,1.311735,0,0,1,0,0,0,0,0,0
2013,0,3,1,0,0,0,1,0,0,1,1.653416,1.511372,8.0,1.717427,1.311735,0,0,1,0,0,0,0,0,0
2013,0,5,1,0,0,0,1,0,0,1,1.653416,1.511372,8.0,1.717427,1.311735,0,0,1,0,0,0,0,0,0
2013,0,3,1,0,0,0,1,0,0,0,1.653416,1.511372,8.0,1.717427,1.311735,0,0,1,0,0,0,0,0,0
2013,0,5,1,0,0,0,1,0,0,0,1.653416,1.511372,8.0,1.717427,1.311735,0,0,1,0,0,0,0,0,0
2013,0,3,1,0,0,0,1,0,0,0,1.653416,1.511372,8.0,1.717427,1.311735,0,0,1,0,0,0,0,0,0
2013,0,4,1,0,0,0,1,0,0,0,1.653416,1.511372,8.0,1.717427,1.311735,0,0,1,0,0,0,0,0,0
2013,0,3,1,0,0,0,1,0,0,0,1.653416,1.511372,8.0,1.717427,1.311735,0,0,1,0,0,0,0,0,0
2013,0,5,1,0,0,0,1,1,0,0,1.653416,1.511372,8.0,1.717427,1.311735,0,0,1,0,0,0,0,0,0
2013,0,2,1,0,0,0,1,0,0,0,1.653416,1.511372,8.0,1.717427,1.311735,0,0,1,0,0,0,0,0,0
2013,0,4,1,0,0,0,1,0,0,0,1.653416,1.511372,8.0,1.717427,1.311735,0,0,1,0,0,0,0,0,0
2013,0,3,1,0,0,0,1,0,0,0,1.653416,1.511372,8.0,1.717427,1.311735,0,0,1,0,0,0,0,0,0
2014,0,3,1,0,0,0,1,0,0,0,1.696855,1.605183,8.0,1.764592,1.317501,0,0,1,0,0,0,0,0,0
2014,0,2,1,1,0,0,0,0,0,0,1.696855,1.605183,8.0,1.764592,1.317501,0,0,1,0,0,0,0,0,0
2014,0,6,1,0,0,0,1,0,0,0,1.696855,1.605183,8.0,1.764592,1.317501,0,0,1,0,0,0,0,0,0
2014,0,3,1,0,0,0,1,0,0,0,1.696855,1.605183,8.0,1.764592,1.317501,0,0,1,0,0,0,0,0,0
2014,0,3,1,1,0,0,0,0,0,0,1.696855,1.605183,8.0,1.764592,1.317501,0,0,1,0,0,0,0,0,0
2014,0,3,1,0,0,0,1,0,0,0,1.696855,1.605183,8.0,1.764592,1.317501,0,0,1,0,0,0,0,0,0
2014,0,3,1,0,0,0,1,0,0,0,1.696855,1.605183,8.0,1.764592,1.317501,0,0,1,0,0,0,0,0,0
2014,0,3,1,0,0,0,1,0,0,0,1.696855,1.605183,8.0,1.764592,1.317501,0,0,1,0,0,0,0,0,0
2014,0,4,1,0,0,0,1,0,0,0,1.696855,1.605183,8.0,1.764592,1.317501,0,0,1,0,0,0,0,0,0
2014,0,2,1,0,0,0,1,0,0,0,1.696855,1.605183,8.0,1.764592,1.317501,0,0,1,0,0,0,0,0,0
2014,0,5,1,0,0,0,1,0,0,0,1.696855,1.605183,8.0,1.764592,1.317501,0,0,1,0,0,0,0,0,0
2014,0,7,1,0,0,0,1,0,0,0,1.696855,1.605183,8.0,1.764592,1.317501,0,0,1,0,0,0,0,0,0
2014,0,3,1,0,0,0,1,0,0,0,1.696855,1.605183,8.0,1.764592,1.317501,0,0,1,0,0,0,0,0,0
2014,0,6,1,0,0,0,1,0,0,0,1.696855,1.605183,8.0,1.764592,1.317501,0,0,1,0,0,0,0,0,0
2014,0,5,1,0,0,0,1,0,0,0,1.696855,1.605183,8.0,1.764592,1.317501,0,0,1,0,0,0,0,0,0
2014,0,2,1,0,0,0,1,0,0,0,1.696855,1.605183,8.0,1.764592,1.317501,0,0,1,0,0,0,0,0,0
2014,0,2,1,0,0,0,1,0,0,0,1.696855,1.605183,8.0,1.764592,1.317501,0,0,1,0,0,0,0,0,0
2014,0,3,1,0,0,0,1,0,0,0,1.696855,1.605183,8.0,1.764592,1.317501,0,0,1,0,0,0,0,0,0
2014,0,3,1,1,0,0,0,0,0,0,1.696855,1.605183,8.0,1.764592,1.317501,0,0,1,0,0,0,0,0,0
2014,0,2,1,0,0,0,1,0,0,0,1.696855,1.605183,8.0,1.764592,1.317501,0,0,1,0,0,0,0,0,0
2014,0,2,1,0,0,0,1,0,0,0,1.696855,1.605183,8.0,1.764592,1.317501,0,0,1,0,0,0,0,0,0
2014,0,3,1,0,0,0,1,0,0,0,1.696855,1.605183,8.0,1.764592,1.317501,0,0,1,0,0,0,0,0,0
2014,0,2,1,0,0,0,1,0,0,0,1.696855,1.605183,8.0,1.764592,1.317501,0,0,1,0,0,0,0,0,0
2014,0,2,1,0,0,0,1,0,0,0,1.696855,1.605183,8.0,1.764592,1.317501,0,0,1,0,0,0,0,0,0
2014,0,3,1,0,0,0,1,0,0,0,1.696855,1.605183,8.0,1.764592,1.317501,0,0,1,0,0,0,0,0,0
2014,0,2,1,1,0,0,0,0,0,0,1.696855,1.605183,8.0,1.764592,1.317501,0,0,1,0,0,0,0,0,0
2014,0,5,1,0,0,0,1,0,0,1,1.696855,1.605183,8.0,1.764592,1.317501,0,0,1,0,0,0,0,0,0
2014,0,3,1,0,0,0,1,0,0,0,1.696855,1.605183,8.0,1.764592,1.317501,0,0,1,0,0,0,0,0,0
2014,0,2,1,1,0,0,1,0,0,0,1.696855,1.605183,8.0,1.764592,1.317501,0,0,1,0,0,0,0,0,0
2014,0,3,1,1,0,0,0,0,0,0,1.696855,1.605183,8.0,1.764592,1.317501,0,0,1,0,0,0,0,0,0
2014,0,2,10,0,0,0,1,0,0,0,1.696855,1.605183,8.0,1.764592,1.317501,0,0,1,0,0,0,0,0,0
2014,0,3,4,0,0,0,1,0,0,0,1.696855,1.605183,8.0,1.764592,1.317501,0,0,1,0,0,0,0,0,0
2014,0,2,1,0,0,0,1,0,0,0,1.696855,1.605183,8.0,1.764592,1.317501,0,0,1,0,0,0,0,0,0
2014,0,2,1,0,0,0,1,0,0,0,1.696855,1.605183,8.0,1.764592,1.317501,0,0,1,0,0,0,0,0,0
2014,0,3,1,0,0,0,1,0,0,0,1.696855,1.605183,8.0,1.764592,1.317501,0,0,1,0,0,0,0,0,0
2014,0,5,1,0,0,0,1,0,0,0,1.696855,1.605183,8.0,1.764592,1.317501,0,0,1,0,0,0,0,0,0
2014,0,3,1,0,0,0,1,1,0,0,1.696855,1.605183,8.0,1.764592,1.317501,0,0,1,0,0,0,0,0,0
2014,0,2,1,0,0,0,1,0,0,1,1.696855,1.605183,8.0,1.764592,1.317501,0,0,1,0,0,0,0,0,0
2014,0,7,1,0,0,0,1,1,0,0,1.696855,1.605183,8.0,1.764592,1.317501,0,0,1,0,0,0,0,0,0
2014,0,3,1,0,0,0,0,1,0,0,1.696855,1.605183,8.0,1.764592,1.317501,0,0,1,0,0,0,0,0,0
2014,0,6,1,0,0,0,0,1,0,0,1.696855,1.605183,8.0,1.764592,1.317501,0,0,1,0,0,0,0,0,0
2014,0,5,2,1,0,0,0,0,0,0,1.696855,1.605183,8.0,1.764592,1.317501,0,0,1,0,0,0,0,0,0
2014,0,2,1,0,0,0,1,0,0,1,1.696855,1.605183,8.0,1.764592,1.317501,0,0,1,0,0,0,0,0,0
2014,0,7,1,0,0,0,0,1,0,0,1.696855,1.605183,8.0,1.764592,1.317501,0,0,1,0,0,0,0,0,0
2014,0,2,1,0,0,0,0,1,0,0,1.696855,1.605183,8.0,1.764592,1.317501,0,0,1,0,0,0,0,0,0
2014,0,3,1,0,0,1,0,0,0,0,1.696855,1.605183,8.0,1.764592,1.317501,0,0,1,0,0,0,0,0,0
2014,0,2,2,0,0,0,0,1,0,0,1.696855,1.605183,8.0,1.764592,1.317501,0,0,1,0,0,0,0,0,0
2014,1,3,1,0,0,0,0,1,0,0,1.696855,1.605183,8.0,1.764592,1.317501,0,0,1,0,0,0,0,0,0
2014,1,2,1,0,0,0,0,1,0,0,1.696855,1.605183,8.0,1.764592,1.317501,0,0,1,0,0,0,0,0,0
2014,0,5,1,0,0,0,1,1,0,0,1.696855,1.605183,8.0,1.764592,1.317501,0,0,1,0,0,0,0,0,0
2014,0,3,1,0,0,0,1,0,0,1,1.696855,1.605183,8.0,1.764592,1.317501,0,0,1,0,0,0,0,0,0
2014,0,3,1,0,0,0,0,1,0,0,1.696855,1.605183,8.0,1.764592,1.317501,0,0,1,0,0,0,0,0,0
2014,0,7,1,0,0,0,0,1,0,0,1.696855,1.605183,8.0,1.764592,1.317501,0,0,1,0,0,0,0,0,0
2014,0,3,1,0,0,0,0,1,0,0,1.696855,1.605183,8.0,1.764592,1.317501,0,0,1,0,0,0,0,0,0
2014,1,3,1,0,0,0,0,1,0,0,1.696855,1.605183,8.0,1.764592,1.317501,0,0,1,0,0,0,0,0,0
2014,0,3,1,0,0,0,0,1,0,0,1.696855,1.605183,8.0,1.764592,1.317501,0,0,1,0,0,0,0,0,0
2015,0,2,1,1,0,0,0,0,0,0,1.713814,1.551582,8.0,1.762358,1.334674,0,0,1,0,0,0,0,0,0
2015,0,3,1,1,0,0,0,0,0,0,1.713814,1.551582,8.0,1.762358,1.334674,0,0,1,0,0,0,0,0,0
2015,0,3,1,0,0,0,1,1,0,0,1.713814,1.551582,8.0,1.762358,1.334674,0,0,1,0,0,0,0,0,0
2015,0,3,1,1,0,0,0,0,0,1,1.713814,1.551582,8.0,1.762358,1.334674,0,0,1,0,0,0,0,0,0
2015,0,7,1,0,0,0,0,1,0,0,1.713814,1.551582,8.0,1.762358,1.334674,0,0,1,0,0,0,0,0,0
2015,0,5,1,0,0,0,0,1,0,0,1.713814,1.551582,8.0,1.762358,1.334674,0,0,1,0,0,0,0,0,0
2015,0,3,1,0,0,0,0,1,0,0,1.713814,1.551582,8.0,1.762358,1.334674,0,0,1,0,0,0,0,0,0
2015,0,6,1,0,0,0,0,1,0,0,1.713814,1.551582,8.0,1.762358,1.334674,0,0,1,0,0,0,0,0,0
2015,0,3,1,1,0,0,0,0,0,1,1.713814,1.551582,8.0,1.762358,1.334674,0,0,1,0,0,0,0,0,0
2015,1,3,1,0,0,0,0,1,0,0,1.713814,1.551582,8.0,1.762358,1.334674,0,0,1,0,0,0,0,0,0
2015,0,3,1,0,0,0,0,1,0,0,1.713814,1.551582,8.0,1.762358,1.334674,0,0,1,0,0,0,0,0,0
2015,0,2,1,0,0,0,1,0,0,1,1.713814,1.551582,8.0,1.762358,1.334674,0,0,1,0,0,0,0,0,0
2015,0,7,1,0,0,0,0,1,0,0,1.713814,1.551582,8.0,1.762358,1.334674,0,0,1,0,0,0,0,0,0
2015,0,2,1,0,1,0,0,0,0,0,1.713814,1.551582,8.0,1.762358,1.334674,0,0,1,0,0,0,0,0,0
2015,0,6,1,0,0,0,0,1,0,0,1.713814,1.551582,8.0,1.762358,1.334674,0,0,1,0,0,0,0,0,0
2015,0,3,1,0,0,0,0,1,0,0,1.713814,1.551582,8.0,1.762358,1.334674,0,0,1,0,0,0,0,0,0
2015,0,6,1,0,0,0,0,1,0,0,1.713814,1.551582,8.0,1.762358,1.334674,0,0,1,0,0,0,0,0,0
2015,0,4,1,0,0,0,0,1,0,0,1.713814,1.551582,8.0,1.762358,1.334674,0,0,1,0,0,0,0,0,0
2015,0,5,1,1,0,0,0,0,0,0,1.713814,1.551582,8.0,1.762358,1.334674,0,0,1,0,0,0,0,0,0
2015,0,2,1,1,0,0,0,1,0,0,1.713814,1.551582,8.0,1.762358,1.334674,0,0,1,0,0,0,0,0,0
2015,0,6,1,0,0,0,0,1,0,0,1.713814,1.551582,8.0,1.762358,1.334674,0,0,1,0,0,0,0,0,0
2015,0,3,1,0,0,0,0,1,0,0,1.713814,1.551582,8.0,1.762358,1.334674,0,0,1,0,0,0,0,0,0
2015,0,3,1,0,0,0,1,0,0,0,1.713814,1.551582,8.0,1.762358,1.334674,0,0,1,0,0,0,0,0,0
2015,0,7,1,0,0,0,0,1,0,0,1.713814,1.551582,8.0,1.762358,1.334674,0,0,1,0,0,0,0,0,0
2015,0,5,1,0,0,0,1,0,0,0,1.713814,1.551582,8.0,1.762358,1.334674,0,0,1,0,0,0,0,0,0
2015,0,3,1,0,0,0,1,0,0,1,1.713814,1.551582,8.0,1.762358,1.334674,0,0,1,0,0,0,0,0,0
2015,0,3,1,0,0,0,0,1,0,0,1.713814,1.551582,8.0,1.762358,1.334674,0,0,1,0,0,0,0,0,0
2015,0,2,1,0,0,0,0,1,0,1,1.713814,1.551582,8.0,1.762358,1.334674,0,0,1,0,0,0,0,0,0
2015,0,3,1,0,0,0,1,0,0,0,1.713814,1.551582,8.0,1.762358,1.334674,0,0,1,0,0,0,0,0,0
2015,0,3,1,0,0,0,0,1,0,0,1.713814,1.551582,8.0,1.762358,1.334674,0,0,1,0,0,0,0,0,0
2015,0,6,1,0,0,0,1,0,0,0,1.713814,1.551582,8.0,1.762358,1.334674,0,0,1,0,0,0,0,0,0
2015,1,3,1,0,0,0,1,0,0,0,1.713814,1.551582,8.0,1.762358,1.334674,0,0,1,0,0,0,0,0,0
2016,0,6,1,0,0,0,0,1,0,0,1.692659,1.364627,8.0,1.502176,1.291039,0,0,1,0,0,0,0,0,0
2016,0,7,1,0,0,0,0,1,0,0,1.692659,1.364627,8.0,1.502176,1.291039,0,0,1,0,0,0,0,0,0
2016,0,2,1,1,0,0,0,0,0,0,1.692659,1.364627,8.0,1.502176,1.291039,0,0,1,0,0,0,0,0,0
2016,0,2,1,0,1,0,1,0,0,0,1.692659,1.364627,8.0,1.502176,1.291039,0,0,1,0,0,0,0,0,0
2016,1,3,1,0,0,0,1,0,0,0,1.692659,1.364627,8.0,1.502176,1.291039,0,0,1,0,0,0,0,0,0
2016,0,3,1,0,0,0,1,0,0,0,1.692659,1.364627,8.0,1.502176,1.291039,0,0,1,0,0,0,0,0,0
2016,0,2,1,0,0,0,1,0,0,0,1.692659,1.364627,8.0,1.502176,1.291039,0,0,1,0,0,0,0,0,0
2016,0,3,1,0,0,0,1,0,0,0,1.692659,1.364627,8.0,1.502176,1.291039,0,0,1,0,0,0,0,0,0
2016,1,3,1,0,1,0,1,0,0,0,1.692659,1.364627,8.0,1.502176,1.291039,0,0,1,0,0,0,0,0,0
2016,0,3,1,0,0,0,1,0,0,0,1.692659,1.364627,8.0,1.502176,1.291039,0,0,1,0,0,0,0,0,0
2016,0,3,1,1,0,0,0,0,0,0,1.692659,1.364627,8.0,1.502176,1.291039,0,0,1,0,0,0,0,0,0
2016,0,4,1,0,1,0,1,0,0,0,1.692659,1.364627,8.0,1.502176,1.291039,0,0,1,0,0,0,0,0,0
2016,0,3,1,0,0,0,0,1,0,0,1.692659,1.364627,8.0,1.502176,1.291039,0,0,1,0,0,0,0,0,0
2016,0,2,1,0,0,0,1,0,0,0,1.692659,1.364627,8.0,1.502176,1.291039,0,0,1,0,0,0,0,0,0
2016,0,7,1,0,0,0,1,0,0,0,1.692659,1.364627,8.0,1.502176,1.291039,0,0,1,0,0,0,0,0,0
2016,0,2,1,0,0,0,1,0,0,0,1.692659,1.364627,8.0,1.502176,1.291039,0,0,1,0,0,0,0,0,0
2016,0,6,1,0,0,0,1,0,0,0,1.692659,1.364627,8.0,1.502176,1.291039,0,0,1,0,0,0,0,0,0
2016,0,2,1,0,0,0,1,0,0,0,1.692659,1.364627,8.0,1.502176,1.291039,0,0,1,0,0,0,0,0,0
2016,0,3,1,0,0,0,1,0,0,0,1.692659,1.364627,8.0,1.502176,1.291039,0,0,1,0,0,0,0,0,0
2017,0,3,1,0,1,0,1,0,0,0,1.573725,1.306135,8.0,1.418789,1.294556,0,0,1,0,0,0,0,0,0
2017,0,2,1,0,1,0,1,0,0,0,1.573725,1.306135,8.0,1.418789,1.294556,0,0,1,0,0,0,0,0,0
2017,0,6,1,0,0,0,1,0,0,1,1.573725,1.306135,8.0,1.418789,1.294556,0,0,1,0,0,0,0,0,0
2017,0,2,1,0,0,0,1,0,0,0,1.573725,1.306135,8.0,1.418789,1.294556,0,0,1,0,0,0,0,0,0
2017,0,5,1,0,0,0,1,0,0,1,1.573725,1.306135,8.0,1.418789,1.294556,0,0,1,0,0,0,0,0,0
2017,0,7,1,0,0,0,1,0,0,0,1.573725,1.306135,8.0,1.418789,1.294556,0,0,1,0,0,0,0,0,0
2018,0,2,1,1,0,0,0,0,0,0,1.571588,1.416743,8.0,1.450442,1.284349,0,0,1,0,0,0,0,0,0
2018,0,4,1,0,1,0,0,0,0,0,1.571588,1.416743,8.0,1.450442,1.284349,0,0,1,0,0,0,0,0,0
2018,0,3,1,0,1,0,0,0,0,0,1.571588,1.416743,8.0,1.450442,1.284349,0,0,1,0,0,0,0,0,0
2018,0,2,1,1,0,0,1,0,0,0,1.571588,1.416743,8.0,1.450442,1.284349,0,0,1,0,0,0,0,0,0
2018,0,3,1,0,0,1,0,0,0,0,1.571588,1.416743,8.0,1.450442,1.284349,0,0,1,0,0,0,0,0,0
2018,0,4,1,1,0,0,0,0,0,0,1.571588,1.416743,8.0,1.450442,1.284349,0,0,1,0,0,0,0,0,0
2018,0,7,1,0,0,0,1,0,0,0,1.571588,1.416743,8.0,1.450442,1.284349,0,0,1,0,0,0,0,0,0
2018,0,4,1,0,0,0,1,0,0,0,1.571588,1.416743,8.0,1.450442,1.284349,0,0,1,0,0,0,0,0,0
